geneID	gene_name	JMD1	JMD_TKD1	JMD2	JMD_TKD2	JMD3	JMD4	JMD5	JMD_TKD3	TKD1	TKD2	JMD6	JMD7	JMD8	JMD_TKD4
3394	IRF8	-0.532358600438158	-0.9645631267051887	0.09846013430284072	-1.0682059354348667	-1.0893249532287639	1.0223610214932715	-0.8080984148832546	0.18094201474426905	1.0364403582278838	-0.03845841151684008	-0.006514207676967081	-0.018637059950466002	1.1317932549741934	0.8127673530736969
3707	ITPKB	0.17299574875579543	-0.19212514384989532	0.24676242120663192	-0.14996776698021064	0.07400596761150402	0.05221316889178356	-0.011721008709312676	-0.047708900932304725	-0.36416879174840794	0.22926591025931534	0.14077693111181028	0.13626145701048817	-0.1821404813511794	0.1494542606737517
3716	JAK1	1.5247747902144306	1.2937402309953445	1.4338681927743373	1.393495833833785	1.4329471448087352	1.3825792636780367	1.3055620764737006	1.7138642228944547	1.3784547385123875	1.591854196856003	1.488136754629459	1.5246484095020476	1.4760283438100588	1.5510960324702352
3717	JAK2	0.898668869714029	0.6991994414040466	0.6115886233472299	1.0046874924907991	0.6827862369543547	1.1323020478116745	0.6826812526072441	1.0613149835070241	1.0544612734363352	0.9166043334226833	0.94375350412574	0.7284927452893755	1.1645638482386358	0.7877435845278461
3718	JAK3	0.7932950261866426	0.5845171172057559	0.28228062787034747	0.5428181582991938	0.8698452382558879	0.1952696499092321	0.2734474612080084	0.33982464480956753	0.3757835509171085	0.6670301911491431	0.5003295714035417	0.8299518258404845	0.7099069186661774	0.5397080700226022
7403	KDM6A	0.7380411551828736	0.7927722337911928	0.6173485897861174	0.9527257602762658	0.5364969468626517	0.4075882867200765	0.9046099992187894	0.4144023860979517	0.44031369765279593	0.6682579896905917	0.7757161647540655	0.8800374017666308	0.44882624655736164	0.9433634196523236
3815	KIT	0.6505724645653769	0.3851475212994945	1.3133229857429165	0.37719340183578665	0.1745932880115783	-1.2632696322974175	1.3795003554150929	0.8092030781626236	1.1018916806167134	1.1658601254006022	0.947420145391589	-0.21653900974247103	0.23480629110975554	1.3651358180373057
10365	KLF2	0.322483515454549	-0.07029988340182411	-0.286333470081982	0.12176700259106485	0.18940009599018678	0.43773638326603537	-0.04983049756530217	0.6571664761695286	-0.1804419172845405	0.04233471019457721	0.3096923717804255	0.07482516047443122	0.5619221496627074	-0.3572666447631667
89857	KLHL6	-0.07334437643597051	-0.10321850672923202	-0.10771371672677489	-0.2713810279592791	-0.14590567582360692	-0.47652860178001316	0.007967950291299541	-0.5346218245734053	-0.12209722313255188	0.25218331237179653	-0.10946643007875245	-0.12818970694047982	-0.40129211981213797	-0.13717075124644135
4297	KMT2A	0.9076522282038588	0.8425534594200949	0.8341564279815744	0.9047112646443739	1.161283867561514	1.0804046170287456	0.8465857293646306	0.9202700395964564	1.2001061877345407	1.2146199573435792	1.0170974129246986	1.192484914646268	0.7557001318845818	1.1249945537785466
58508	KMT2C	1.5115250247403214	1.4937302135391133	1.490549481660449	1.5300215909596264	1.8664173769936871	1.7257586402360192	1.4666612308541405	1.5737789497941383	1.315658892612867	1.853532080025721	1.711543247729514	1.8197276001835738	1.532619232419614	1.9349914294065322
8085	KMT2D	1.2939523583888988	1.3641363603489987	1.3173061510347925	1.3426537887232959	1.7758985317282299	2.0164673485729225	1.099478601099028	1.3015348702917378	1.4330701304507667	1.6531782743925356	1.5887131606060516	1.770396519275229	1.732595639329658	1.4513225794213365
3845	KRAS	-0.38032506736172395	-0.2133101565546237	-0.5156954078296079	-0.5129494199932005	-0.4522526267901143	-0.9156771701264805	-0.2090097902775052	-0.6842608395716236	-0.5657051734567299	-0.4067597603930417	-0.45462586949671624	-0.4335152672399411	-0.8462685391740272	-0.5321371224732556
3932	LCK	-0.0061580613489980686	-1.2616354719841287	-0.894723602941072	-0.8211756291348258	0.07484560192103848	-1.4727711340167218	-1.0853625594211527	0.4711329806642946	-0.6291111487645865	-0.526677508499657	-0.23653498201502904	-1.2655035823426861	-0.6116676729021534	-0.3768025210614656
101243545	LINC02067	-1.4289161758852233	-1.050978077731816	-1.3038202130587135	-1.2323878437259692	-1.3645864066806748	-2.086714535674353	-0.9040919125918919	-1.2637096536367747	-1.0509970283342804	-1.3491588443544913	-1.4544552813522325	-1.4246348878973245	-1.3399242166646212	-1.1998187817741766
4050	LTB	-0.14834078089599512	-1.7794191046889412	-0.6633692833723068	-0.4732742873059139	0.014985064766752994	-0.8949310575150128	-0.7326620335044431	-0.1413588501434145	-1.0468705079166474	-0.1869111932565345	-0.47185159410054667	-0.526095826974377	-0.432148728108369	-0.5441347463818933
5604	MAP2K1	-0.9805753793982388	-0.4832704676578352	-0.9735065232853355	-0.7881364346529012	-1.0685594927391673	0.02380100742017047	-0.8616189599592505	-0.9405409405382055	-0.836205954410137	-0.8066567763259956	-0.6951298052745728	-0.6527215496514882	-0.19555634896014604	-0.368682894358458
6416	MAP2K4	-1.4360460511331723	-0.9615377717689136	-1.3855959642259108	-1.0655802611079452	-1.2289782359594255	-1.68951519384899	-0.8818361298899531	-1.4258176743472943	-1.037404496499288	-1.1318858273489454	-1.3725697507620838	-1.3138226468026915	-0.9471101607597616	-0.8594772053631966
4214	MAP3K1	0.7503618274661376	1.383330752441765	0.6843279401590149	1.0731673898655687	0.9536096980298371	0.9779126417410969	1.0561109487821858	0.9103095490990588	1.2006226407733729	0.7722345471319905	0.9974431874093121	0.9064573483833477	0.9933861266075455	1.145499446029349
4170	MCL1	0.3628217895139773	0.2766623086053549	0.19548717450430705	0.3933493864070531	0.36200796867230145	0.8354600102832855	0.41457482217000097	0.5190207319597788	0.05721936756465066	0.3104194153613148	0.41492894915702383	0.45191851159428836	0.7067328374981325	0.4822453474338629
9968	MED12	0.9808444513834673	1.0005800302149888	1.1867954334214017	0.988105316053965	1.1969766085470377	0.9180672426323631	0.9322200586331475	0.9377804096138624	0.8962545153440478	1.1150769465992347	1.101564634183138	1.1274849330733432	0.900784000638534	0.7143289041916664
23269	MGA	0.6188290318104933	0.8928728574424553	0.526158155333079	0.7137777214371772	0.892993005077345	0.5313198134585276	0.741131681636563	0.4587824275363072	0.8753126054393937	0.7803675491978204	0.7078412919484801	0.8025670655116124	0.34963696797965405	0.5175921664071704
219972	MPEG1	-0.3098852613574336	-1.8994907994579835	-0.5943658566352293	-0.9274237159149438	-1.243349130982427	-0.17319882994695493	-0.39834101629819624	0.05776116984026765	-0.1121699438967172	0.021242429643307668	0.3019948148044422	0.16453348753713137	-0.18640815437215716	-0.480018138266359
4352	MPL	-1.435871262220618	-1.2585602970740093	-1.156053859293219	-1.9749334815851853	-1.657515829901597	-1.7092125330085823	-1.465906561983709	-1.7340707056399027	-2.2140301653446204	0.25878504669254837	-1.613800837105307	-1.6083189045659896	-1.195999838685986	-1.859097599780524
4436	MSH2	0.31202166244263435	0.5050490234158129	0.44686785305221394	0.5392729297814424	0.0809133600890821	-0.3485006534040152	0.5743735719672152	0.3603270737306876	0.43986428912535086	0.24841864220063653	0.17392653188540158	0.19089394969211074	-0.10022917774357987	-0.30830021207131747
2956	MSH6	0.5667906253322283	0.7438416755404219	0.7243908196463705	0.8159903893216071	0.2541212942773181	-0.1572660711532435	0.7689979981624119	0.42122606101746474	0.7766034362715615	0.4707900454928461	0.41143013963476194	0.5093675620527349	0.3257699397768247	0.3447711659052404
2475	MTOR	1.1491323039570454	1.1245324644165793	1.3266713340342502	1.0480763890277134	1.198449331183789	1.2454207468469636	1.151152877119879	0.9606520899633728	1.0885606204107248	1.204363177198762	1.2429172599343885	1.220973042966279	0.9987964640066538	0.6548559515447447
4602	MYB	1.2540035313736417	1.539136869350495	1.3898315116557913	1.592503694752851	1.4462950123869642	0.8716681778634157	1.3843924583515124	1.2991145164838482	1.4449432950168513	1.3122392586817058	0.9604807482289061	1.1302227638428204	1.055500942969077	1.13830906995349
4609	MYC	0.511560260238687	0.6030281932062466	0.39847867082194444	0.46921622546178016	0.2703202674561428	-0.22621302891985842	0.4783906852396395	0.17665904015698694	0.6545996030487935	0.13467275891215783	0.30748108396334706	0.3865535588886831	-0.220525258294871	-1.0197316077310035
4615	MYD88	-0.06072567506772576	-0.3450324126709417	-0.5186764781189095	0.08471152025165371	-0.4152737162402092	0.36685729013503127	-0.24939841111916433	-0.15005935700194187	-0.35584693379223775	-0.17293818742200737	-0.10766813196904294	-0.20365399157053765	0.41483223739086456	-0.4350640529146461
4676	NAP1L4	-0.21501807719043686	0.058612947084804516	-0.17707568081074426	-0.11882846012677402	-0.3404519159583686	-0.5942030496951921	0.23877520928613186	-0.3045551617470563	-0.16877376755234902	-0.2767213810373184	-0.3718337671138581	-0.30241453264222784	-0.44680755636454866	-0.4018785792038714
4763	NF1	0.6585444536904452	0.8269176140864484	0.8458438350707213	0.7853664378303995	1.001502646573256	0.7567626653841857	0.9911544446973384	0.7054774679271101	0.9421493542513111	0.5567261690908917	0.8648214830434188	0.8493845702953261	0.6905107447585922	0.6737383299910673
4771	NF2	0.2592183212869344	0.5188307185520146	0.399388309766915	0.2661539606429032	0.12240599458921035	0.3715466264693832	0.3234729476788738	0.16551806162445767	0.43009950288155846	0.14690013234661198	0.1491429604073846	0.03117412013654496	0.14990773010355438	-0.06634755519047882
4778	NFE2	0.5052927726026893	0.17973039445874264	0.3253265091275688	0.3025922803389657	0.273967863723824	-0.14554392669266036	0.4692704974712494	0.10965674550664456	-0.06693051142491106	0.3667396678084601	0.16304458249391984	0.45273646855192173	-0.09313302618564015	-0.2873032408139198
4790	NFKB1	1.018959758099587	0.8520306302202988	0.842288793415562	1.0331228666655672	0.7789850890346323	0.5487716267751789	0.8597640635357982	0.8866981103461261	1.1620457637766777	0.8872972202086441	0.7405782606989638	0.8937091256538996	0.9758404866846595	1.2984371388144664
4791	NFKB2	0.3607161901409149	-0.43040280774029466	-0.9893263917576195	0.1816540289023978	0.035939428311808144	0.7149778924500616	-0.35021358419943266	-0.16442255815301057	-0.746741623720827	0.007130399372423843	0.04754784741278962	-0.11353573246972014	0.28002323053398814	0.8799387567341731
4792	NFKBIA	0.5182939873558042	0.34121561608804646	0.3308321053689681	0.4797373706819819	0.28307418772193466	0.803054207615495	0.37356323338430203	0.7202960822555178	0.29560839364309993	0.44391840559218526	0.6649723526554794	0.6922467165916615	0.742935247824247	1.1278276495688975
4794	NFKBIE	-1.129316234178366	-0.851604015729934	-1.361415829395576	-1.3432813814123574	-1.1446629691079446	-0.42136862032981925	-0.8940478187704882	-1.556892305812705	-1.489643577205325	-0.9012377770996673	-1.1959217032617313	-1.3374552078570363	-0.6707495546428844	-0.3867767529940366
64332	NFKBIZ	-0.21364746298059703	-0.30763985972409097	-0.3575230111452628	-0.18609144631722987	-0.2516259909686079	0.888737099251058	-0.38292469512198063	0.5581255785923096	0.23725327097556814	-0.10620902551372623	0.1254644647674933	0.06726674956246091	0.2052621443799073	0.4712904257335035
4851	NOTCH1	0.8434210300078305	0.5377989179537538	1.1087229381843355	0.6928361829347308	1.2787378841575692	1.1373518490829295	0.5210338691403341	0.6322447638622387	0.6169782936487344	1.1786397878886972	1.174438166671623	1.1448068434880612	0.9062731368390962	1.068914707450412
4853	NOTCH2	1.4131522091882964	0.6947463254328553	1.1075587866409338	1.2256844123567052	1.3968670046779608	1.8123199541246855	1.3149901386384257	1.2505351598647376	1.1153212148542644	1.4069503315351384	1.6061493760730106	1.3144068340029131	1.6477995565462564	1.3041175704193466
388677	NOTCH2NLA	-0.742846773848247	-1.0588047890590542	-0.7784145198923099	-0.6846460253271128	-0.7034253250499836	0.37858277253087347	-0.692383714873284	-0.9095422461751947	-0.9371193719818507	-0.4120597500620551	-0.5843328987964793	-0.6197630645835169	-0.19595717269483756	-0.22213790879233145
100996763	NOTCH2NLB	-0.8509627691240599	-1.1896771974083395	-0.8792559833871458	-0.7515604852458266	-0.8071564424166935	0.4036008272287156	-0.8149395376769637	-1.0043532366864096	-1.0491598659207442	-0.4688255386451012	-0.6654122735217983	-0.7428770063140364	-0.2352013891991943	-0.28703630536170893
101929796	NOTCH2NLR	-1.3312464896737066	-1.8667774180859116	-1.2508291196380108	-1.1255321711813127	-1.31205133542672	-0.005985473026273862	-1.12609951153316	-1.546909663789509	-1.4675617102728242	-0.9211832385301925	-0.9329106020306434	-1.1118905160336061	-0.6730742471466642	-0.8048795540851208
